county_id,state,county_name,county_state,broadband_avail,broadband_use
54021,WV,Gilmer,Gilmer_WV,0.3886,0.065
54023,WV,Grant,Grant_WV,0.6159,0.159
54025,WV,Greenbrier,Greenbrier_WV,0.7771,0.251
54027,WV,Hampshire,Hampshire_WV,0.4981,0.058
54029,WV,Hancock,Hancock_WV,0.9485,0.663
54031,WV,Hardy,Hardy_WV,0.9758,0.337
54033,WV,Harrison,Harrison_WV,0.9025,0.409
54035,WV,Jackson,Jackson_WV,0.9225,0.134
54037,WV,Jefferson,Jefferson_WV,0.9775,0.611
54039,WV,Kanawha,Kanawha_WV,0.9249,0.4
54041,WV,Lewis,Lewis_WV,0.8435,0.223
54043,WV,Lincoln,Lincoln_WV,0.7588,0.174
54045,WV,Logan,Logan_WV,0.7594,0.516
54047,WV,McDowell,McDowell_WV,0.8752,0.055
54049,WV,Marion,Marion_WV,0.9282,0.436
54051,WV,Marshall,Marshall_WV,0.7918,0.268
54053,WV,Mason,Mason_WV,0.6193,0.281
54055,WV,Mercer,Mercer_WV,0.9415,0.427
54057,WV,Mineral,Mineral_WV,0.765,0.234
54059,WV,Mingo,Mingo_WV,0.6662,0.232
54061,WV,Monongalia,Monongalia_WV,0.5361,0.562
54063,WV,Monroe,Monroe_WV,0.8724,0.058
54065,WV,Morgan,Morgan_WV,0.8052,0.389
54067,WV,Nicholas,Nicholas_WV,0.6407,0.174
54069,WV,Ohio,Ohio_WV,0.9582,0.58
54071,WV,Pendleton,Pendleton_WV,0.5678,0.074
54073,WV,Pleasants,Pleasants_WV,0.6421,0.092
54075,WV,Pocahontas,Pocahontas_WV,0.706,0.075
54077,WV,Preston,Preston_WV,0.6907,0.162
54079,WV,Putnam,Putnam_WV,0.8567,0.483
54081,WV,Raleigh,Raleigh_WV,0.8935,0.503
54083,WV,Randolph,Randolph_WV,0.8178,0.256
54085,WV,Ritchie,Ritchie_WV,0.4233,0.367
54087,WV,Roane,Roane_WV,0.4219,0.075
54089,WV,Summers,Summers_WV,0.5462,0.087
54091,WV,Taylor,Taylor_WV,0.8703,0.302
54093,WV,Tucker,Tucker_WV,0.591,0.243
54095,WV,Tyler,Tyler_WV,0.426,0.028
54097,WV,Upshur,Upshur_WV,0.8481,0.327
54099,WV,Wayne,Wayne_WV,0.7837,0.181
54101,WV,Webster,Webster_WV,0.6634,0.062
54103,WV,Wetzel,Wetzel_WV,0.5059,0.183
54105,WV,Wirt,Wirt_WV,0.4377,0.058
54107,WV,Wood,Wood_WV,0.9105,0.547
54109,WV,Wyoming,Wyoming_WV,0.9258,0.203
55001,WI,Adams,Adams_WI,0.8054,0.308
55003,WI,Ashland,Ashland_WI,0.6533,0.277
55005,WI,Barron,Barron_WI,0.7618,0.575
55007,WI,Bayfield,Bayfield_WI,0.8751,0.492
55009,WI,Brown,Brown_WI,0.9814,0.679
55011,WI,Buffalo,Buffalo_WI,0.9559,0.322
55013,WI,Burnett,Burnett_WI,0.8943,0.325
55015,WI,Calumet,Calumet_WI,0.9709,0.222
55017,WI,Chippewa,Chippewa_WI,0.8763,0.323
55019,WI,Clark,Clark_WI,0.5431,0.101
55021,WI,Columbia,Columbia_WI,0.8215,0.348
55023,WI,Crawford,Crawford_WI,0.7283,0.478
55025,WI,Dane,Dane_WI,0.9852,0.676
55027,WI,Dodge,Dodge_WI,0.79,0.438
55029,WI,Door,Door_WI,1,0.405
55031,WI,Douglas,Douglas_WI,0.7822,0.317
55033,WI,Dunn,Dunn_WI,0.7669,0.287
55035,WI,Eau Claire,Eau Claire_WI,0.9256,0.808
55037,WI,Florence,Florence_WI,0.9071,0.114
55039,WI,Fond du Lac,Fond du Lac_WI,0.8629,0.595
55041,WI,Forest,Forest_WI,0.655,0.125
55043,WI,Grant,Grant_WI,0.8683,0.3
55045,WI,Green,Green_WI,0.9976,0.427
55047,WI,Green Lake,Green Lake_WI,0.7371,0.143
55049,WI,Iowa,Iowa_WI,0.8886,0.419
55051,WI,Iron,Iron_WI,0.6295,0.127
55053,WI,Jackson,Jackson_WI,0.5932,0.191
55055,WI,Jefferson,Jefferson_WI,0.9169,0.475
55057,WI,Juneau,Juneau_WI,0.7056,0.478
55059,WI,Kenosha,Kenosha_WI,0.9999,0.636
55061,WI,Kewaunee,Kewaunee_WI,1,0.088
55063,WI,La Crosse,La Crosse_WI,0.963,0.675
55065,WI,Lafayette,Lafayette_WI,0.7078,0.194
55067,WI,Langlade,Langlade_WI,0.8722,0.37
55069,WI,Lincoln,Lincoln_WI,0.8207,0.214
55071,WI,Manitowoc,Manitowoc_WI,0.9992,0.556
55073,WI,Marathon,Marathon_WI,0.9826,0.53
55075,WI,Marinette,Marinette_WI,0.6769,0.342
55077,WI,Marquette,Marquette_WI,0.8708,0.258
55078,WI,Menominee,Menominee_WI,0.6842,0.124
55079,WI,Milwaukee,Milwaukee_WI,1,0.645
55081,WI,Monroe,Monroe_WI,0.7553,0.255
55083,WI,Oconto,Oconto_WI,0.6957,0.257
55085,WI,Oneida,Oneida_WI,0.843,0.746
55087,WI,Outagamie,Outagamie_WI,0.9446,0.651
55089,WI,Ozaukee,Ozaukee_WI,0.9894,0.69
55091,WI,Pepin,Pepin_WI,0.9728,0.564
55093,WI,Pierce,Pierce_WI,0.9577,0.253
55095,WI,Polk,Polk_WI,0.6612,0.329
55097,WI,Portage,Portage_WI,0.9128,0.658
55099,WI,Price,Price_WI,0.3629,0.171
55101,WI,Racine,Racine_WI,0.9999,0.566
55103,WI,Richland,Richland_WI,0.5141,0.265
55105,WI,Rock,Rock_WI,0.9985,0.634
55107,WI,Rusk,Rusk_WI,0.5828,0.356
55109,WI,St. Croix,St. Croix_WI,0.8702,0.573
55111,WI,Sauk,Sauk_WI,0.858,0.7
55113,WI,Sawyer,Sawyer_WI,0.7216,0.566
55115,WI,Shawano,Shawano_WI,0.833,0.168
55117,WI,Sheboygan,Sheboygan_WI,0.9996,0.572
55119,WI,Taylor,Taylor_WI,0.5934,0.166
55121,WI,Trempealeau,Trempealeau_WI,0.9242,0.368
55123,WI,Vernon,Vernon_WI,0.9597,0.449
55125,WI,Vilas,Vilas_WI,0.7092,0.161
55127,WI,Walworth,Walworth_WI,0.981,0.642
55129,WI,Washburn,Washburn_WI,0.6741,0.168
55131,WI,Washington,Washington_WI,0.9618,0.686
55133,WI,Waukesha,Waukesha_WI,0.9996,0.745
55135,WI,Waupaca,Waupaca_WI,0.8009,0.474
55137,WI,Waushara,Waushara_WI,0.6183,0.427
55139,WI,Winnebago,Winnebago_WI,0.997,0.558
55141,WI,Wood,Wood_WI,0.8718,0.689
56001,WY,Albany,Albany_WY,0.9477,0.463
56003,WY,Big Horn,Big Horn_WY,0.7875,0.426
56005,WY,Campbell,Campbell_WY,0.9886,0.505
56007,WY,Carbon,Carbon_WY,0.8976,0.366
56009,WY,Converse,Converse_WY,0.9643,0.229
56011,WY,Crook,Crook_WY,0.8503,0.21
56013,WY,Fremont,Fremont_WY,0.7941,0.373
56015,WY,Goshen,Goshen_WY,0.9972,0.198
56017,WY,Hot Springs,Hot Springs_WY,0.8722,0.381
56019,WY,Johnson,Johnson_WY,0.9217,0.456
56021,WY,Laramie,Laramie_WY,0.9866,0.805
56023,WY,Lincoln,Lincoln_WY,0.8888,0.5
56025,WY,Natrona,Natrona_WY,0.9445,0.624
56027,WY,Niobrara,Niobrara_WY,0.8854,0.112
56029,WY,Park,Park_WY,0.6823,0.531
56031,WY,Platte,Platte_WY,0.9304,0.106
56033,WY,Sheridan,Sheridan_WY,0.9799,0.499
56035,WY,Sublette,Sublette_WY,0.954,0.145
56037,WY,Sweetwater,Sweetwater_WY,0.9422,0.4
56039,WY,Teton,Teton_WY,0.9508,0.623
56041,WY,Uinta,Uinta_WY,0.9963,0.431
56043,WY,Washakie,Washakie_WY,0.8903,0.571
56045,WY,Weston,Weston_WY,0.8937,0.152
