,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7761,42.39357,-71.2196,26828.46,0,12.34399,0,0,1,1,0,0,1,0,1,1,0,1,139.9678,4430.640106,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
103,39.00049,-80.20387,49158.49,0,10.24782033,0,0,0,1,0,0,1,0,0,0,1,1,169.937833,1886.531937,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1218,33.86165,-84.01787,18692.53,1,12.25982132,0,0,1,1,1,1,0,0,0,0,1,0,149.988989,1461.101266,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9205,38.78145,-121.373,22720.66,0,16.40248,0,0,0,1,1,1,1,0,1,0,0,1,182.4833,5087.557363,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6261,36.6228,-92.89757,12115.07,0,12.49001,0,0,0,1,0,0,1,0,0,1,1,1,197.6288,5925.795152,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
4401,40.24859,-100.4307,28326.47,0,10.94525,0,0,0,1,0,0,1,0,0,0,0,0,134.9509,482.2768453,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6300,41.73402,-98.06988,104558.0,0,13.8729,0,0,1,0,0,0,0,1,1,0,1,1,139.9979,4756.821939,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6986,30.95212,-94.57962,23545.0,0,10.47234,0,1,0,1,1,1,0,0,1,1,1,1,235.1417,5341.03502,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
8234,41.62535,-111.9444,43492.61,0,12.53408,0,1,1,0,0,0,1,0,1,0,1,0,162.447,5582.846082,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
8418,37.89517,-122.5592,46656.47,0,14.89582,0,1,0,1,1,1,0,1,0,1,0,1,164.9853,6602.811435,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2608,41.6548,-86.25879,57292.08,0,9.906298,0,1,1,1,1,0,0,0,0,0,0,1,124.9607,673.250968,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
6796,25.7298,-80.24319,30225.49,0,8.517377,0,0,0,0,1,0,1,0,1,0,0,1,147.4893,4986.869447,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1594,44.55294,-69.22252,30976.34,1,3.500092565,0,0,0,0,1,1,0,0,0,0,1,1,182.465269,515.5449981,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4018,37.58399,-82.32156,53936.98,0,6.130264,0,0,0,1,1,0,1,1,0,0,1,0,194.9663,2592.211229,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
7578,35.05851,-106.8779,78103.68,0,8.442682,0,1,0,1,1,0,0,0,0,0,1,1,179.9476,6070.017248,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1941,46.90432,-100.75055,13719.94,1,7.560121916,0,1,0,1,1,1,0,0,0,1,0,1,152.462354,1510.790984,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
158,38.01464,-83.76565,47877.81,1,11.40449185,0,0,0,1,1,0,0,1,0,1,1,1,252.637807,2190.259876,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8002,37.2393,-87.16002,22192.77,0,9.432528,0,1,0,1,0,0,1,1,1,0,0,0,139.983,6273.515792,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6153,33.17076,-117.1587,54835.61,1,5.077546,0,0,0,0,1,1,0,1,0,1,1,1,235.1555,5249.968921,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4710,37.94369,-81.43678,68023.12,1,13.28373,1,0,0,1,1,0,1,1,1,0,0,1,172.4885,1488.721642,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
8548,39.04219,-83.10696,28702.52,0,10.3045,0,1,0,1,1,0,0,1,1,1,0,1,174.9768,6387.155472,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6487,36.15822,-96.56361,7330.64,0,10.31702,1,1,0,1,1,0,0,0,0,1,0,0,137.4684,4769.381102,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5983,40.02809,-75.22698,16917.78,0,5.931143,0,0,1,1,0,0,0,1,1,1,1,1,232.6415,6160.398795,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4917,42.61828,-74.56494,61166.68,1,6.336278,0,0,0,1,0,0,1,0,0,1,1,0,197.6288,974.6526364,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
7460,34.63535,-92.68943,24372.54,0,10.84727,0,0,0,0,0,0,0,1,0,0,0,1,124.9781,5394.861435,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4920,35.61946,-97.4812,58621.81,0,11.8131,0,0,0,1,1,0,0,1,0,0,0,1,157.4836,488.2314263,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7587,35.61946,-97.4812,37475.23,0,11.1762,0,0,0,1,1,0,1,0,0,0,1,1,202.4433,6201.648856,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5364,35.0277,-87.17113,39975.25,0,11.55985,0,0,0,1,1,1,1,1,0,0,1,1,217.484,6292.807402,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
7488,40.81134,-103.0355,26556.47,0,9.962435,0,1,1,1,0,1,1,0,0,0,0,0,104.9923,4279.082635,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2641,40.69196,-74.46494,6742.39,0,10.33351,0,1,0,1,0,0,1,1,0,1,0,1,139.9816,1236.291583,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1912,42.79679,-85.55403,15423.53,0,12.18665298,0,1,0,1,0,1,0,1,1,0,0,0,140.004928,1579.867444,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4045,39.38769,-74.51489,76658.88,1,7.975836,0,0,0,1,1,0,1,0,0,1,0,0,192.4404,625.8895244,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6983,37.91587,-80.3782,47529.36,0,6.407893,1,0,0,1,0,0,0,0,1,1,1,1,220.1185,3479.074804,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2397,39.90545,-92.45446,5523.04,0,10.22727,1,0,0,1,0,1,1,1,0,1,0,1,174.9755,815.588724,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3860,31.46233,-96.01473,8519.2,0,11.45584,0,1,0,1,1,0,0,1,0,0,1,0,192.4705,1445.998649,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5468,38.01788,-102.1958,29161.86,0,12.09365,0,1,0,1,1,0,0,0,1,1,1,1,252.624,5903.302417,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5512,34.3691,-118.486,28887.1,0,13.04317,0,1,1,1,0,1,1,1,1,0,0,1,130.0244,4596.831004,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
8635,40.09794,-76.34898,4145.29,0,11.43356,0,1,0,1,0,0,1,0,1,0,1,1,182.447,5312.34805,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9871,39.07935,-85.3815,19351.19,0,7.845888,0,0,0,1,0,1,0,1,0,0,1,1,142.4827,6388.161243,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2379,36.88986,-76.23859,26524.78,1,9.395636,0,1,1,1,1,0,1,1,0,0,0,1,179.9794,1939.097667,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
747,42.33666,-88.04459,61475.04,0,14.46243735,0,0,0,0,0,1,0,0,0,0,1,1,117.483475,1150.859858,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
802,32.04179,-100.69269,27466.82,1,15.08380131,0,1,0,1,1,0,1,0,0,1,1,0,262.610632,2208.615485,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1180,40.79335,-73.68887,30133.27,0,10.03378888,1,1,0,1,1,0,1,0,0,0,1,0,202.443347,2688.491827,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9855,39.86049,-74.89466,81847.44,0,13.34978,1,1,1,1,0,1,0,1,1,0,1,1,174.9919,5600.00441,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5649,36.74804,-81.64613,44990.6,0,7.534976,0,0,0,1,0,1,0,1,1,0,1,0,174.9919,6296.461831,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1994,26.58074,-98.51372,3666.35,0,12.12132108,0,0,0,1,1,1,1,1,1,1,0,0,199.990219,2674.568338,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1783,33.27392,-96.99052,40031.03,0,14.74975124,0,0,1,1,0,1,0,0,0,0,1,1,117.483475,479.0156739,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1170,41.72279,-85.34527,24969.71,0,9.109696707,0,0,0,1,0,1,1,0,0,0,1,1,139.979239,1210.196851,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
4323,42.47292,-72.61562,114051.7,0,6.807785,0,1,0,1,1,1,0,0,1,0,0,1,127.5112,2087.790899,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9959,41.70313,-83.49138,27068.65,0,13.61624,0,1,0,1,0,1,1,0,0,1,0,1,162.4526,3935.280548,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
8080,37.29263,-78.27278,41305.22,0,11.06785,0,0,0,1,1,0,1,0,0,0,1,1,169.9671,4420.056022,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4897,41.54204,-72.82349,79358.93,0,5.826774,0,0,0,1,0,0,1,0,0,0,0,1,114.9509,1991.629188,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1643,45.71888,-109.60081,11464.33,1,9.142773531,1,0,0,1,0,1,0,1,1,1,1,1,215.159141,2056.185889,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1437,40.09495,-91.90277,23781.26,0,6.476262682,0,1,0,0,0,0,0,0,0,0,1,1,127.442069,1968.581014,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
4103,34.94195,-85.43514,18073.63,0,13.6305,0,0,0,1,1,0,0,1,0,0,1,0,192.4705,2094.027389,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
561,44.80132,-71.86307,21806.2,1,13.40423523,1,0,1,1,0,1,1,1,1,0,1,1,177.48762,1350.716866,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
7690,37.97556,-93.38123,36283.34,0,10.31019,0,1,1,1,1,0,0,0,0,0,0,1,144.9607,5906.432884,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3972,30.14476,-94.16485,29973.85,0,10.3827,0,0,1,1,0,1,0,1,0,1,1,0,222.65,1967.055899,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
2769,37.47776,-96.78489,35453.68,0,10.90456,1,0,1,1,0,1,0,0,0,1,0,0,119.9568,1711.957507,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4713,36.15983,-107.7664,20358.54,0,8.927855,0,0,0,1,0,1,1,0,1,1,0,0,154.9618,1460.696574,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2520,38.43413,-78.867,31697.79,1,13.54662,0,0,1,1,1,0,1,1,1,0,1,0,207.4754,2267.526558,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
7894,39.23372,-77.00258,76095.68,0,17.86153,1,1,0,1,1,0,1,0,1,0,0,0,147.4893,4533.343418,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
3682,26.62789,-81.94331,46339.12,0,5.257295,0,1,0,1,1,1,0,0,0,0,1,1,162.4653,1097.407168,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1765,39.65159,-77.55503,53247.58,1,9.75859429,0,0,0,1,1,1,1,0,0,0,1,0,184.961033,871.6644442,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9735,40.78498,-74.78544,28155.15,0,10.16253,1,1,0,1,1,0,0,0,1,0,1,0,172.4567,5860.250293,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7884,31.10075,-95.08953,55580.57,0,10.55807,0,1,1,1,0,0,0,1,0,0,0,0,124.9781,4148.090988,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
9651,42.39463,-97.21934,32662.01,0,10.91202,0,0,1,0,1,0,0,1,0,0,0,0,157.4836,4220.274809,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2860,34.37561,-83.03706,105033.0,1,7.798421,0,0,0,1,1,0,1,0,0,1,1,1,262.6106,1432.224687,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8026,29.30708,-82.07627,28028.85,0,6.593316,0,0,0,1,1,0,0,0,0,0,1,0,179.9476,4887.271461,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3412,37.93377,-75.56332,53710.84,1,8.620735,0,0,0,0,1,0,0,0,1,1,0,1,149.9776,962.6412103,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7402,46.10807,-92.21857,17036.62,0,8.652966,1,0,0,1,0,0,1,0,0,1,0,1,139.9349,5857.181194,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
9843,41.57149,-81.5268,52263.69,0,9.77949,0,0,0,1,0,1,1,0,1,0,1,1,184.9647,5272.029955,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
379,42.54275,-87.94231,54373.35,1,11.07079287,0,0,1,1,0,1,1,0,0,1,1,1,212.622804,1572.045646,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3628,39.93545,-80.0753,50161.62,0,11.09081,0,1,0,1,1,1,0,0,0,1,0,0,139.9861,1430.966496,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4516,42.1067,-88.30525,17072.33,0,11.32238,0,1,0,1,0,1,1,0,1,0,1,1,184.9647,984.7206752,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1892,46.34636,-91.67543,28096.83,1,5.377748545,0,0,0,1,0,0,0,0,0,1,1,0,175.133074,1116.638366,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
122,40.71569,-79.748,36478.21,0,7.251198724,1,0,1,1,0,0,1,0,1,0,0,1,114.983787,980.9935923,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
2759,31.52645,-81.43706,41221.83,0,9.505342,0,0,1,1,1,0,0,0,1,0,0,0,157.4698,223.4765826,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6791,38.26455,-81.16352,32832.4,0,9.578404,0,0,0,1,0,1,0,1,1,0,1,0,142.5156,5108.903002,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
4771,38.02628,-91.61265,9245.84,0,8.308287,0,0,0,1,0,1,0,1,0,0,1,1,130.0064,1388.750133,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3410,44.73314,-85.87878,10272.73,0,6.712062,0,1,0,1,1,1,0,1,1,0,1,1,187.4974,1710.612591,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6843,42.86349,-78.82738,37628.81,0,15.05826,0,1,0,1,0,0,1,0,0,0,1,1,149.9378,6571.767003,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
526,39.27543,-92.35508,41209.8,1,11.60110678,0,0,0,1,0,0,0,0,0,1,0,0,117.439154,2148.889242,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9821,32.81451,-97.35244,28966.67,1,12.32784,0,0,0,1,0,0,0,0,0,1,1,1,207.6094,4954.029731,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
8101,34.65643,-96.72252,16602.2,0,11.43794,0,1,0,1,1,1,0,1,1,1,1,1,247.6647,5856.498648,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3151,43.77418,-94.18562,30891.62,0,10.46074,0,0,0,1,0,1,0,1,0,0,0,0,127.4958,1181.546499,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2640,33.53232,-85.2632,43867.04,1,9.438856,0,1,0,1,0,0,1,0,1,1,1,0,222.6143,1134.14173,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
4069,48.0424,-122.069,27147.53,1,8.759495,1,1,0,1,1,0,1,0,0,0,1,0,182.4433,1069.814443,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
8511,29.96837,-90.70455,36398.01,0,8.191336,0,0,0,1,0,0,0,0,1,0,0,1,124.9643,5774.340454,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3435,40.11023,-93.98126,90696.33,0,12.5181,0,1,0,1,0,1,1,0,1,0,1,0,164.9647,1734.660297,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7700,30.96922,-85.19415,63843.19,0,10.34966,1,0,0,1,0,0,1,1,0,1,0,1,139.9816,6207.251325,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2400,34.19336,-118.8187,25584.35,1,9.807188,0,1,0,1,0,1,0,0,0,1,1,0,210.127,970.6301192,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4139,33.96947,-98.50898,42739.62,0,12.93123,0,0,1,1,1,0,0,0,0,0,1,0,179.9476,1670.944369,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7190,36.14103,-91.8437,9349.55,0,5.569279,0,1,1,1,1,1,0,0,0,1,0,1,152.4624,6727.977262,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
8952,39.61491,-80.42931,41081.57,1,9.776467,1,1,0,1,1,0,0,1,1,1,1,0,245.147,6646.927545,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5530,39.5213,-78.09121,55008.17,0,10.26151,0,0,0,1,0,1,1,1,1,1,0,0,167.4847,4443.003488,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2980,40.64504,-74.82048,19990.91,1,5.582356,0,1,0,0,1,0,0,1,0,1,0,1,182.4676,885.4473166,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8460,48.09473,-93.15552,13285.84,0,10.42544,0,1,0,1,0,1,1,1,0,0,1,1,184.9785,6083.905265,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3679,59.52457,-151.2287,14917.11,1,12.14053,0,0,0,1,1,1,0,0,0,0,0,1,127.4783,1022.929869,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
8327,25.98565,-80.14786,20618.01,0,10.08633,0,1,1,1,1,0,1,1,0,1,0,0,204.9634,5042.032681,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2529,39.97954,-88.14671,25340.62,1,7.603034,0,0,0,0,0,1,0,0,1,0,1,0,142.4689,2062.922234,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
9295,41.26305,-89.52295,58175.44,0,10.70375,1,1,1,1,0,1,1,0,1,1,0,0,174.9618,5807.811165,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
2384,33.84798,-118.1127,7079.02,0,8.082,0,1,0,1,0,0,1,0,0,1,0,1,139.9349,1813.71251,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
3505,34.11004,-117.8098,5549.06,0,3.592153,1,0,0,1,0,1,1,0,0,0,0,1,137.4686,821.8429175,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2141,39.08618,-123.504,68822.79,1,3.866889,0,0,1,1,0,1,0,1,0,0,0,1,107.4958,688.0396207,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2813,40.91745,-73.95359,27902.88,0,4.742341,0,0,0,1,1,0,1,1,0,0,0,1,147.5031,1078.756333,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
8840,44.64057,-73.31079,12912.29,0,13.22789,0,0,0,1,1,1,1,0,0,0,0,1,137.4978,3862.289881,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
9850,36.72431,-77.97676,23510.78,1,9.459743,0,1,0,1,1,1,1,0,0,1,1,0,232.652,4479.98883,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
5081,44.6071,-89.8849,32076.56,0,11.14911,0,1,0,1,0,0,1,1,0,1,0,0,152.4579,5435.713342,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
187,40.79879,-76.08148,47726.25,1,8.174495258,0,0,1,1,0,1,1,1,0,0,1,1,152.502178,590.7765801,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2923,36.41525,-77.59078,39940.05,0,10.06356,0,0,0,1,1,0,1,0,0,0,0,1,147.4564,863.6296514,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
185,42.85933,-84.92965,90977.74,0,10.76051016,0,1,1,1,1,0,1,0,0,0,0,0,147.456419,823.4933243,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
4585,35.52049,-77.41628,81068.69,0,9.040251,0,0,0,1,0,1,0,0,0,1,0,0,139.9568,2199.664389,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
3723,34.20052,-118.2958,19168.31,1,9.946962,0,1,0,1,1,0,1,1,1,0,1,1,227.4754,856.9298283,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4549,42.78401,-73.72652,69833.88,1,8.989878,0,0,0,0,0,0,1,0,1,0,1,0,182.447,650.4414677,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6099,42.52381,-93.64747,50181.69,0,7.432898,0,1,0,1,0,0,1,0,0,0,1,0,137.4616,4829.62672,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
9782,36.24753,-105.8509,30243.0,0,12.10676,0,1,1,1,0,0,1,0,0,1,0,1,159.9349,5913.927772,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1733,42.28434,-71.34983,63963.83,0,6.784802038,0,0,0,1,1,0,0,0,0,0,0,0,144.960655,481.3363042,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3379,41.18952,-93.84723,29094.86,1,5.907805,1,0,0,1,0,0,0,0,0,0,0,1,92.45514,1122.62327,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4141,35.25124,-80.52009,35590.37,0,7.51567,1,0,0,1,0,0,0,0,0,0,1,1,114.9658,468.36494,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
9107,40.58854,-82.89804,86234.35,0,9.911478,0,0,0,1,1,1,0,1,1,0,1,1,207.4974,6173.702221,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
8585,36.84674,-76.09255,18852.52,0,11.36428,0,0,0,1,1,1,0,0,1,0,1,0,174.9744,4798.910859,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2746,38.58088,-81.26921,34257.36,0,11.78093,0,0,1,1,1,0,1,1,0,1,0,1,204.9634,1836.91871,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6580,43.75716,-90.77702,100224.4,0,11.35857,0,0,0,1,0,0,0,0,1,1,0,1,149.9483,4680.412054,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
9688,43.46615,-93.67886,13623.33,0,9.77495,0,1,0,1,0,1,1,1,0,0,0,0,149.9915,5999.97193,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6674,37.82945,-94.33173,25404.37,0,10.00607,0,0,0,1,0,0,0,1,1,0,0,1,117.4872,6446.951971,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
5548,43.08944,-86.19421,43747.73,0,11.47664,0,1,0,1,1,0,1,1,1,0,1,1,194.9992,5863.402923,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
7582,38.52598,-85.16936,31854.01,0,11.0579,1,0,1,1,1,0,1,0,1,0,0,1,147.4893,5179.444858,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4734,34.5323,-119.7997,4524.96,0,14.47576,0,1,0,0,0,0,0,0,0,0,0,1,112.4551,797.4420172,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
5753,28.30188,-82.70517,26652.94,0,7.951989,1,0,0,1,0,0,1,1,0,0,0,1,147.4738,4970.688189,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
6418,36.47426,-92.91033,38469.46,0,4.463867,1,1,1,1,0,1,0,1,0,1,1,1,190.1737,6200.818914,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
8911,44.25253,-83.61271,36932.56,0,2.355031,0,0,0,1,0,0,0,0,0,0,0,0,92.45514,4782.949918,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
