,Tenure,Bandwidth_GB_Year,Churn,OnlineBackup,DeviceProtection,Area_Rural,Area_Suburban,Area_Urban,Contract_MonthToMonth,Contract_OneYear,Contract_TwoYear
5829,62.04916,5866.495925,0,0,1,1,0,0,0,0,1
5830,67.19295,6411.160905,0,0,1,0,0,1,1,0,0
5831,63.28078,5611.622091,0,0,1,0,1,0,0,1,0
5832,71.58072,6590.287954,0,0,0,1,0,0,1,0,0
5833,68.63236,6385.814454,0,1,0,0,0,1,1,0,0
5834,65.3851,5902.542522,0,0,1,1,0,0,0,1,0
5835,64.12772,5611.04531,0,1,0,0,1,0,1,0,0
5836,69.97238,6854.114445,0,0,1,0,0,1,0,1,0
5837,57.44027,5385.186807,1,1,0,0,1,0,1,0,0
5838,50.46018,5066.934116,0,1,1,0,0,1,1,0,0
5839,62.18037,5479.036356,0,1,0,1,0,0,0,0,1
5840,61.82935,5562.421296,0,0,0,0,0,1,1,0,0
5841,60.69462,5316.712002,0,1,1,1,0,0,0,0,1
5842,61.85233,5466.255604,0,1,0,0,0,1,1,0,0
5843,57.17893,4723.54426,0,0,1,0,0,1,0,0,1
5844,69.95421,5848.90356,0,0,0,1,0,0,1,0,0
5845,59.21586,5475.340643,0,1,1,1,0,0,1,0,0
5846,69.09557,6017.868507,0,0,1,0,0,1,1,0,0
5847,47.83008,4656.200883,1,1,1,0,0,1,1,0,0
5848,71.39166,6799.703331,0,0,0,1,0,0,1,0,0
5849,63.07092,5768.283353,1,0,0,0,1,0,1,0,0
5850,53.75074,5232.068649,0,0,0,0,1,0,0,1,0
5851,63.67009,5576.065751,0,1,0,0,1,0,1,0,0
5852,40.76616,3832.149233,0,1,1,0,0,1,0,1,0
5853,60.54883,5617.743323,0,1,0,0,0,1,0,0,1
5854,54.24636,4874.991387,0,0,1,0,0,1,1,0,0
5855,62.39739,5404.784064,0,0,0,0,0,1,0,1,0
5856,67.29466,5748.451595,0,1,0,0,0,1,1,0,0
5857,68.14379,6167.764392,0,1,1,0,0,1,1,0,0
5858,69.29855,5995.290634,0,1,1,1,0,0,0,0,1
5859,47.78655,4317.862166,0,1,0,0,0,1,0,1,0
5860,48.44746,4246.327693,0,1,0,1,0,0,0,1,0
5861,44.99139,5009.989918,1,1,1,0,0,1,0,1,0
5862,57.56205,4953.477077,0,0,1,0,1,0,1,0,0
5863,70.00887,6127.72243,0,1,0,0,1,0,0,0,1
5864,38.05187,3754.322576,0,0,1,1,0,0,0,1,0
5865,67.20585,6294.425576,0,1,0,1,0,0,0,0,1
5866,55.3519,4851.255631,0,1,1,1,0,0,1,0,0
5867,65.67374,6417.345402,1,1,0,0,1,0,1,0,0
5868,64.11549,6093.493249,0,1,0,0,0,1,1,0,0
5869,65.31603,5613.208858,0,1,0,0,0,1,1,0,0
5870,39.5421,3656.35595,0,0,1,1,0,0,0,1,0
5871,61.59822,5412.512376,0,0,1,1,0,0,0,0,1
5872,71.83398,6659.547499,0,1,0,1,0,0,0,1,0
5873,71.0114,6053.671903,0,1,1,0,0,1,0,1,0
5874,64.60644,6426.687397,1,1,0,0,0,1,1,0,0
5875,50.77685,4947.825183,0,1,1,0,1,0,0,1,0
5876,61.00152,5482.759209,0,1,1,0,1,0,1,0,0
5877,60.92178,5511.579607,0,1,0,1,0,0,1,0,0
5878,64.63019,5595.256243,0,1,0,1,0,0,1,0,0
5879,66.9541,6002.159687,0,1,1,1,0,0,1,0,0
5880,71.80429,6125.821735,0,1,0,0,0,1,1,0,0
5881,37.04125,3822.54562,0,0,0,0,0,1,0,0,1
5882,46.55404,4194.186085,1,0,0,1,0,0,1,0,0
5883,65.54969,5976.68996,0,1,1,1,0,0,0,1,0
5884,57.18854,4801.928653,0,1,1,1,0,0,1,0,0
5885,44.89729,4323.817647,0,0,0,0,1,0,1,0,0
5886,69.90673,6470.044027,0,0,1,0,1,0,1,0,0
5887,58.9945,5514.922539,0,0,1,1,0,0,1,0,0
5888,62.94907,5386.649919,0,0,0,0,0,1,1,0,0
5889,64.07956,5655.455765,0,1,1,0,1,0,0,0,1
5890,46.55143,4616.261041,0,0,1,0,1,0,0,0,1
5891,40.7843,4050.379301,1,0,0,0,0,1,1,0,0
5892,56.03048,4821.711621,0,1,0,0,0,1,0,1,0
5893,68.89551,6083.416035,0,0,1,1,0,0,0,0,1
5894,66.94288,5874.695874,0,0,1,0,1,0,1,0,0
5895,66.52284,5573.344552,0,0,0,0,0,1,1,0,0
5896,56.28159,5070.792059,0,1,0,1,0,0,1,0,0
5897,62.11875,5940.705687,0,0,1,0,1,0,1,0,0
5898,61.2541,6191.579895,1,1,0,0,1,0,1,0,0
5899,50.76733,5148.146411,0,1,1,0,0,1,1,0,0
5900,71.82846,6399.072403,0,1,0,0,1,0,1,0,0
5901,70.73486,6518.531089,0,1,0,0,1,0,1,0,0
5902,40.12358,4439.358981,0,0,1,0,0,1,0,1,0
5903,55.67612,4661.218675,0,0,1,1,0,0,0,1,0
5904,67.97028,5805.233954,0,0,1,0,0,1,1,0,0
5905,48.31617,4697.773285,0,1,1,1,0,0,1,0,0
5906,68.88054,6294.155657,0,1,0,0,0,1,1,0,0
5907,65.48947,5733.79702,0,0,0,1,0,0,1,0,0
5908,56.81183,4819.114767,0,1,0,0,1,0,0,0,1
5909,58.09792,5440.70707,0,0,0,1,0,0,1,0,0
5910,69.83332,6398.841901,0,1,1,0,1,0,1,0,0
5911,66.31056,5847.437103,0,1,0,0,0,1,1,0,0
5912,40.13259,4642.627892,1,1,1,1,0,0,1,0,0
5913,71.11315,6242.49162,0,0,0,0,0,1,1,0,0
5914,51.83337,4543.82768,0,0,1,0,1,0,0,0,1
5915,66.16845,6376.639792,0,1,0,1,0,0,0,1,0
5916,44.47594,4735.622867,0,1,1,0,0,1,0,0,1
5917,41.92048,4314.292516,1,1,1,0,0,1,1,0,0
5918,69.90151,5801.078035,0,1,0,0,1,0,0,0,1
5919,65.07074,6323.723983,0,1,0,0,0,1,1,0,0
5920,61.10961,5735.231545,0,1,1,0,0,1,1,0,0
5921,60.97795,6273.993497,1,1,1,1,0,0,1,0,0
5922,65.51642,5862.216204,0,0,0,0,1,0,1,0,0
5923,61.83914,5401.772294,0,0,0,1,0,0,1,0,0
5924,52.89423,5084.851456,0,0,1,1,0,0,0,1,0
5925,60.04495,5519.813683,0,1,0,0,1,0,0,1,0
5926,53.80449,4813.13127,0,1,0,0,1,0,0,1,0
5927,65.06381,5512.596647,0,0,1,1,0,0,0,1,0
5928,53.4492,5455.706117,0,1,0,0,0,1,1,0,0
5929,60.85074,5449.342554,0,0,0,0,1,0,1,0,0
5930,58.25985,4979.764199,0,0,0,0,1,0,1,0,0
5931,56.83604,5329.246171,0,0,0,0,0,1,1,0,0
5932,70.16829,6317.989438,0,0,0,0,1,0,0,1,0
5933,52.66447,4724.802444,0,1,0,0,1,0,0,1,0
5934,58.238,4945.69374,0,0,0,0,0,1,0,0,1
5935,54.77909,5285.025958,0,0,0,0,1,0,0,1,0
5936,71.16283,6395.482406,0,1,0,1,0,0,1,0,0
5937,58.27269,5078.029461,0,0,1,0,0,1,1,0,0
5938,68.41303,6548.739039,0,1,0,0,0,1,0,0,1
5939,44.75355,4019.765436,0,1,0,1,0,0,1,0,0
5940,56.20194,4923.50439,0,0,1,0,1,0,1,0,0
5941,46.60224,4279.718136,0,0,1,1,0,0,1,0,0
5942,67.71178,5635.888386,0,0,0,0,1,0,0,0,1
5943,69.67895,6746.166459,0,1,0,1,0,0,0,0,1
5944,69.28827,6319.297112,0,0,0,0,1,0,0,1,0
5945,58.66502,4810.255665,0,1,0,0,0,1,1,0,0
5946,57.94445,5528.483995,0,0,1,1,0,0,1,0,0
5947,52.54837,4411.074803,0,0,0,0,1,0,1,0,0
5948,69.96694,6101.954062,0,1,1,0,1,0,1,0,0
5949,60.37982,5910.719593,0,0,1,1,0,0,0,1,0
5950,66.17964,5988.164218,0,0,0,0,0,1,1,0,0
5951,55.24695,4815.434176,0,0,0,0,1,0,0,0,1
5952,56.63276,4910.178894,0,1,0,0,0,1,0,0,1
5953,56.53361,5216.869795,0,1,0,0,0,1,1,0,0
5954,46.82488,4506.056002,0,0,0,0,0,1,0,1,0
5955,54.62225,4828.23036,0,0,0,0,0,1,1,0,0
5956,66.32483,6060.021953,0,0,1,1,0,0,0,0,1
5957,70.28188,5954.517973,0,0,0,1,0,0,0,1,0
5958,39.54414,3898.98615,0,1,0,0,0,1,0,0,1
5959,55.47474,4551.763964,0,0,0,1,0,0,0,1,0
5960,56.12583,4796.917237,0,1,0,0,0,1,1,0,0
5961,61.77794,6305.881041,1,1,0,0,0,1,1,0,0
5962,69.8304,6771.506746,0,0,0,0,0,1,1,0,0
5963,70.35146,5931.909999,0,0,0,0,0,1,1,0,0
5964,52.70133,4707.7319,0,1,1,1,0,0,0,1,0
5965,66.69393,6413.546906,0,1,1,0,1,0,0,1,0
5966,56.51994,5281.851852,0,1,0,0,1,0,0,1,0
5967,47.22872,4284.947558,0,1,0,0,0,1,1,0,0
5968,60.6298,5581.379706,0,1,0,0,1,0,1,0,0
5969,68.37603,5744.210121,0,1,0,0,1,0,1,0,0
5970,69.36054,6605.569716,0,0,1,0,1,0,0,0,1
5971,65.61605,5769.255809,0,0,0,0,1,0,1,0,0
5972,49.60721,4762.552792,0,0,0,1,0,0,1,0,0
5973,63.43072,5679.986847,0,0,0,1,0,0,0,0,1
5974,61.51035,5684.35373,0,1,1,0,0,1,1,0,0
5975,45.09378,4723.125316,1,1,0,1,0,0,1,0,0
5976,69.37615,6661.40216,0,0,0,0,0,1,1,0,0
5977,63.26277,5967.054532,0,1,0,0,0,1,0,0,1
5978,58.96627,5046.281771,0,1,0,1,0,0,0,0,1
5979,65.29336,5993.021537,0,1,1,0,0,1,1,0,0
5980,67.28766,5764.291132,0,1,0,0,1,0,0,0,1
5981,57.91581,5470.490324,0,1,0,1,0,0,0,1,0
5982,63.18965,5542.688477,0,0,1,1,0,0,1,0,0
5983,67.6047,6160.398795,0,0,1,1,0,0,0,1,0
5984,65.4571,5952.590424,0,0,1,0,0,1,0,1,0
5985,47.50976,4677.936927,0,0,0,0,0,1,1,0,0
5986,50.69944,4913.037126,1,1,1,1,0,0,1,0,0
5987,57.16208,4939.508383,0,0,0,0,0,1,1,0,0
5988,71.66334,6319.032596,0,1,1,1,0,0,1,0,0
5989,64.19903,5517.467178,0,0,1,0,1,0,0,0,1
5990,48.95603,4556.968246,0,0,0,0,1,0,1,0,0
5991,47.94402,4427.447401,0,0,0,0,1,0,1,0,0
5992,36.05308,3888.542928,1,1,1,0,1,0,1,0,0
5993,67.18986,6191.373013,0,0,1,0,1,0,1,0,0
5994,62.27397,5560.7204,0,1,0,0,1,0,0,1,0
5995,62.38889,5746.454782,0,0,0,0,0,1,1,0,0
5996,67.27106,6447.175354,0,1,1,0,1,0,1,0,0
5997,58.42303,5310.301812,0,0,0,1,0,0,1,0,0
5998,58.94486,6115.579407,1,0,1,0,1,0,1,0,0
5999,71.88705,6269.306466,0,1,0,0,0,1,1,0,0
6000,44.09777,3869.872224,0,0,1,0,1,0,0,0,1
6001,70.62164,6772.978906,0,1,0,0,1,0,0,0,1
6002,63.92945,5727.232268,0,1,1,1,0,0,0,1,0
6003,59.46448,5530.990602,0,0,0,0,0,1,0,0,1
6004,70.56628,6520.292051,0,0,1,0,1,0,1,0,0
6005,56.08957,4840.964036,0,0,0,0,0,1,1,0,0
6006,69.30257,6008.369934,0,0,0,0,0,1,0,0,1
6007,64.60955,5598.408561,0,0,0,1,0,0,0,1,0
6008,63.00351,5268.611353,0,0,0,0,0,1,1,0,0
6009,64.81359,6246.864694,1,0,0,1,0,0,1,0,0
6010,54.22687,4942.653192,0,0,0,1,0,0,1,0,0
6011,62.21334,5994.735404,0,0,0,0,1,0,1,0,0
6012,63.31259,5874.668217,0,0,0,0,0,1,1,0,0
6013,60.52991,5214.429658,0,0,1,0,0,1,1,0,0
6014,49.22913,4794.822207,1,0,1,0,0,1,1,0,0
6015,68.69263,6246.264685,0,0,0,0,1,0,0,1,0
6016,50.20686,4243.622875,0,1,0,0,0,1,1,0,0
6017,63.5434,5991.45754,0,1,0,0,0,1,0,0,1
6018,52.07024,4611.303594,0,0,0,0,1,0,0,0,1
6019,67.99211,6251.354682,0,1,0,1,0,0,0,0,1
6020,68.19039,6308.688863,0,1,0,1,0,0,0,1,0
6021,66.78366,6356.486114,0,1,1,0,0,1,0,0,1
6022,54.35016,4756.034607,0,1,1,0,0,1,0,1,0
6023,62.9411,5481.191737,0,0,0,0,0,1,1,0,0
6024,55.20008,4826.319401,0,1,0,0,0,1,1,0,0
6025,63.47945,6223.9084,1,1,1,1,0,0,1,0,0
6026,70.6626,6284.162335,0,0,0,0,0,1,0,0,1
6027,46.80924,3951.955674,0,0,0,0,0,1,1,0,0
6028,61.99036,5345.910452,0,1,0,1,0,0,0,1,0
6029,63.86174,5280.455768,0,0,1,1,0,0,1,0,0
6030,69.02601,6000.793836,0,0,1,0,1,0,1,0,0
6031,58.43007,5770.387227,0,0,1,0,1,0,1,0,0
6032,68.93162,6623.719418,0,1,1,0,1,0,1,0,0
6033,69.026,6768.348896,0,0,0,0,1,0,1,0,0
6034,58.36624,5321.727773,1,1,1,0,1,0,1,0,0
6035,42.05546,3868.983397,0,0,0,1,0,0,0,0,1
6036,55.08862,5187.833012,0,0,0,0,0,1,0,0,1
6037,36.44011,3145.639435,0,1,0,1,0,0,1,0,0
6038,50.07627,4573.084997,0,1,1,0,0,1,0,0,1
6039,42.10529,3596.735771,0,0,0,1,0,0,0,0,1
6040,60.75598,5788.90717,0,0,1,1,0,0,1,0,0
6041,41.60875,4086.565,1,0,1,1,0,0,0,0,1
6042,68.46483,6540.061159,0,0,1,1,0,0,1,0,0
6043,66.69757,6245.097339,0,0,0,0,1,0,0,0,1
6044,66.50887,6052.322466,0,0,1,0,0,1,1,0,0
6045,47.34607,4051.99766,0,0,0,0,0,1,1,0,0
6046,60.17035,5352.745495,0,1,1,0,1,0,1,0,0
6047,52.42844,4489.316917,0,0,0,1,0,0,0,0,1
6048,68.50196,6515.441262,0,0,1,0,0,1,1,0,0
6049,67.57419,6632.42053,0,1,0,0,1,0,0,1,0
6050,63.88777,5580.693234,0,1,1,1,0,0,1,0,0
6051,62.09662,5812.281035,0,1,1,0,0,1,1,0,0
6052,66.03293,5832.81909,0,0,0,0,0,1,1,0,0
6053,48.02057,4619.488116,0,0,0,0,1,0,0,0,1
6054,61.43691,5436.403424,0,1,0,1,0,0,1,0,0
6055,70.04054,6225.879093,0,1,0,0,1,0,1,0,0
6056,58.54873,5271.168703,0,0,1,0,1,0,0,0,1
6057,50.48601,4460.120921,0,0,0,0,0,1,1,0,0
6058,65.18605,6109.837555,0,0,0,0,1,0,1,0,0
6059,64.20616,5392.197566,0,0,0,0,1,0,1,0,0
6060,48.30622,4237.980107,0,1,0,1,0,0,0,1,0
6061,61.63974,5869.727078,1,1,0,0,0,1,1,0,0
6062,45.58687,4178.995617,0,1,1,0,0,1,1,0,0
6063,67.09106,6134.954553,0,0,1,1,0,0,0,0,1
6064,51.0221,4778.015995,0,0,0,1,0,0,1,0,0
6065,61.76772,5876.740785,0,0,1,0,0,1,0,1,0
6066,71.7248,6243.997319,0,1,1,1,0,0,0,1,0
6067,60.03811,6004.110633,0,0,1,1,0,0,0,0,1
6068,61.51052,5685.67988,0,1,1,0,1,0,0,0,1
6069,68.2985,6008.789959,0,0,0,1,0,0,1,0,0
6070,48.79525,5048.197523,0,1,0,1,0,0,0,0,1
6071,57.38041,5141.242839,0,0,1,0,1,0,0,0,1
6072,66.34669,6377.789045,1,0,1,0,0,1,1,0,0
6073,40.94814,4444.680517,1,1,0,0,0,1,1,0,0
6074,50.46332,4195.472287,0,1,0,0,1,0,0,0,1
6075,52.35716,4638.39887,0,0,0,0,0,1,0,0,1
6076,68.5356,5854.161999,0,1,0,0,0,1,0,0,1
6077,42.25776,4390.483323,0,0,1,0,1,0,0,0,1
6078,52.36613,5326.555997,0,0,0,0,1,0,0,0,1
6079,56.24027,5182.334759,0,1,0,0,0,1,1,0,0
6080,55.90137,5071.038201,0,0,1,0,1,0,1,0,0
6081,44.49898,4321.771592,0,0,0,0,0,1,0,1,0
6082,45.7211,4676.648543,1,1,1,0,1,0,1,0,0
6083,40.77723,4121.283443,0,1,1,0,1,0,0,0,1
6084,62.83437,5239.916322,0,0,1,0,1,0,0,1,0
6085,68.66575,6327.240839,0,0,1,0,0,1,1,0,0
6086,56.7924,5184.100141,0,0,1,0,0,1,0,0,1
6087,60.20473,5615.851877,0,1,0,0,0,1,0,0,1
6088,69.93388,6328.715655,0,1,1,1,0,0,1,0,0
6089,69.76328,6285.098359,0,1,0,0,0,1,0,1,0
6090,59.96515,5263.711526,0,0,0,1,0,0,0,0,1
6091,45.62317,4570.378779,1,0,1,0,1,0,1,0,0
6092,67.1217,5808.42996,0,0,1,0,0,1,1,0,0
6093,49.50927,4654.692645,0,0,1,0,0,1,1,0,0
6094,58.62812,5411.328838,0,1,0,1,0,0,1,0,0
6095,66.94572,5873.574766,0,0,0,1,0,0,0,0,1
6096,62.46678,6021.120111,0,1,0,0,0,1,1,0,0
6097,71.52189,6735.098237,0,1,0,1,0,0,1,0,0
6098,69.87194,6112.379667,0,0,0,1,0,0,0,0,1
6099,54.60066,4829.62672,0,1,0,1,0,0,1,0,0
6100,48.95286,4246.521336,0,1,0,0,1,0,1,0,0
6101,66.58949,6058.310861,0,0,0,0,1,0,1,0,0
6102,63.40077,5922.604676,0,0,1,0,1,0,1,0,0
6103,61.28932,5940.643763,0,1,1,0,0,1,0,0,1
6104,68.15887,6179.798997,0,1,0,0,1,0,1,0,0
6105,56.95876,5845.571509,1,0,1,1,0,0,0,0,1
6106,62.77848,5449.543139,0,1,0,1,0,0,0,1,0
6107,64.54916,5753.65882,0,1,1,1,0,0,1,0,0
6108,55.42423,5214.554943,0,0,1,0,0,1,1,0,0
6109,64.61204,6030.712542,0,1,0,1,0,0,0,0,1
6110,67.15389,5691.770997,0,0,0,0,1,0,0,1,0
6111,56.42112,5693.54601,0,0,0,0,0,1,0,1,0
6112,64.16811,6028.840796,0,0,1,0,1,0,0,1,0
6113,67.49275,6107.121136,0,0,0,1,0,0,0,1,0
6114,67.99357,6327.983433,0,0,0,0,0,1,0,1,0
6115,61.72696,6060.749169,0,0,0,1,0,0,1,0,0
6116,50.36108,4538.800188,0,1,0,1,0,0,1,0,0
6117,49.04885,4432.458176,0,0,0,0,1,0,1,0,0
6118,63.41331,6297.599869,1,1,1,0,0,1,1,0,0
6119,57.54902,5971.138391,0,1,1,0,0,1,1,0,0
6120,50.22175,4561.520294,0,1,0,0,1,0,0,0,1
6121,53.66326,5435.229637,0,1,1,1,0,0,0,1,0
6122,40.35081,4038.962601,0,1,0,1,0,0,0,1,0
6123,67.73428,5767.903799,0,0,0,0,0,1,0,0,1
6124,55.76068,5256.017788,0,0,0,0,0,1,0,0,1
6125,68.24302,6056.563368,0,1,1,0,0,1,1,0,0
6126,56.736,5176.004699,0,0,0,1,0,0,0,1,0
6127,43.51717,3812.770109,0,0,0,0,1,0,0,1,0
6128,58.6209,5059.515014,0,0,0,1,0,0,0,0,1
6129,56.86301,5669.10693,0,1,0,1,0,0,0,1,0
6130,62.6686,5901.89928,0,0,1,1,0,0,0,1,0
6131,47.65726,4115.596496,0,0,0,0,1,0,1,0,0
6132,58.26304,4997.254175,0,0,1,0,0,1,1,0,0
6133,64.7292,5652.192603,0,1,1,0,0,1,1,0,0
6134,49.28233,4179.222967,0,0,1,0,1,0,1,0,0
6135,60.15262,5092.44112,0,0,0,1,0,0,1,0,0
6136,47.34761,4665.041877,0,1,1,1,0,0,0,0,1
6137,63.66258,6396.483969,0,1,1,0,1,0,0,0,1
6138,58.41511,5454.264521,0,0,1,1,0,0,0,1,0
6139,71.01166,6580.770491,0,1,1,1,0,0,0,1,0
6140,64.37976,5980.037893,0,0,0,0,1,0,0,0,1
6141,65.48954,6287.497445,0,1,0,0,1,0,1,0,0
6142,59.16267,5544.854265,1,0,1,0,0,1,1,0,0
6143,71.73306,6396.472998,0,1,0,0,1,0,1,0,0
6144,66.95572,6016.072225,0,0,0,0,1,0,0,0,1
6145,57.50554,5133.478559,0,0,1,0,0,1,1,0,0
6146,49.40477,4875.213905,0,1,0,0,0,1,0,1,0
6147,59.97525,5135.332591,0,1,0,1,0,0,1,0,0
6148,55.40938,4847.690335,0,0,0,0,0,1,0,1,0
6149,56.84855,5047.446061,0,1,0,0,0,1,1,0,0
6150,67.89181,6054.489807,0,1,0,1,0,0,1,0,0
6151,44.75964,4170.169733,0,1,0,1,0,0,0,0,1
6152,65.79896,6269.18922,0,1,1,0,0,1,0,0,1
6153,50.07284,5249.968921,1,0,1,0,0,1,1,0,0
6154,59.81234,5111.961455,0,0,0,0,1,0,0,0,1
6155,57.1124,4792.875751,0,0,0,0,1,0,0,0,1
6156,63.99841,5909.655057,0,1,1,0,0,1,1,0,0
6157,60.16638,5203.543626,0,0,0,0,1,0,0,1,0
6158,68.96601,6254.208798,0,0,1,0,0,1,0,0,1
6159,55.66796,5105.294837,0,0,1,0,1,0,1,0,0
6160,60.78156,6017.240403,0,1,1,0,0,1,0,1,0
6161,56.56567,5436.225993,0,1,0,0,0,1,1,0,0
6162,62.36767,6211.970512,1,1,0,0,1,0,1,0,0
6163,55.28091,4998.892491,0,1,0,0,1,0,1,0,0
6164,64.10363,5473.406858,0,0,1,1,0,0,1,0,0
6165,61.53705,5841.516274,0,0,0,0,0,1,1,0,0
6166,68.33092,5775.455429,0,0,0,0,0,1,1,0,0
6167,68.87727,6139.778068,0,1,1,0,0,1,0,0,1
6168,67.20609,6350.509594,0,1,0,0,1,0,1,0,0
6169,56.53318,5490.285527,0,0,1,0,0,1,0,1,0
6170,63.67919,5831.318891,0,1,0,1,0,0,0,0,1
6171,71.65389,6745.232916,0,0,1,0,1,0,0,0,1
6172,44.55455,3998.697285,0,0,1,0,1,0,0,0,1
6173,47.98288,4143.62851,0,0,1,1,0,0,0,1,0
6174,56.37649,5088.824488,0,0,0,0,0,1,1,0,0
6175,66.98487,6234.269377,0,0,0,0,0,1,0,0,1
6176,50.56974,4729.989422,0,1,1,0,1,0,1,0,0
6177,65.9038,5840.003407,0,0,0,1,0,0,1,0,0
6178,60.36546,5799.053123,0,0,1,0,0,1,0,0,1
6179,51.34296,4965.237046,0,1,0,0,1,0,0,0,1
6180,62.83833,6066.459973,0,1,1,0,1,0,1,0,0
6181,58.52876,5045.986552,0,1,1,0,1,0,0,1,0
6182,56.01033,5190.911924,0,0,1,0,1,0,1,0,0
6183,70.67111,6557.61015,0,1,1,0,0,1,1,0,0
6184,70.98518,6651.677415,0,1,0,1,0,0,0,0,1
6185,62.54758,5640.487005,0,0,0,1,0,0,0,1,0
6186,70.80297,5991.463291,0,0,1,1,0,0,1,0,0
6187,45.50676,4206.724875,0,0,0,1,0,0,1,0,0
6188,58.79896,5547.293219,0,0,1,1,0,0,0,0,1
6189,62.58644,5372.192462,0,0,0,0,0,1,0,1,0
6190,68.14401,6386.315071,0,1,1,0,1,0,0,0,1
6191,67.85251,6172.3134,0,0,1,0,0,1,1,0,0
6192,61.20259,6031.527231,0,1,0,0,1,0,0,1,0
6193,62.39033,5349.364775,0,1,0,0,1,0,1,0,0
6194,66.57674,6217.615271,0,1,0,1,0,0,1,0,0
6195,56.97688,5154.285324,0,0,1,1,0,0,0,1,0
6196,66.28837,6022.470272,0,1,0,1,0,0,1,0,0
6197,65.1302,6468.116177,0,1,1,1,0,0,0,1,0
6198,63.08784,5485.07682,0,0,0,1,0,0,1,0,0
6199,68.6808,5729.606483,0,1,0,0,0,1,1,0,0
6200,62.43544,5823.280926,0,1,0,0,1,0,0,0,1
6201,44.16108,3984.440452,0,0,1,0,1,0,1,0,0
6202,45.82823,4165.246664,0,1,1,0,1,0,1,0,0
6203,65.38502,5546.205773,0,1,1,0,1,0,1,0,0
6204,47.67411,4088.474484,0,0,1,0,1,0,0,1,0
6205,69.80788,6548.654854,0,1,0,0,0,1,1,0,0
6206,56.73689,5006.557282,0,0,1,0,0,1,1,0,0
6207,51.63534,4769.420216,0,0,0,1,0,0,0,1,0
6208,70.16722,6377.495823,0,0,0,0,1,0,0,1,0
6209,65.68601,5779.189603,0,0,0,0,1,0,0,0,1
6210,50.24709,4216.911911,0,0,0,0,1,0,0,0,1
6211,63.97947,6246.190895,0,0,0,0,1,0,0,0,1
6212,71.25102,6515.85714,0,1,1,0,0,1,0,1,0
6213,71.56158,6243.772617,0,0,1,1,0,0,1,0,0
6214,54.03406,5135.275111,0,1,1,1,0,0,1,0,0
6215,56.7422,4881.833739,0,0,0,0,1,0,1,0,0
6216,62.47951,5422.798976,0,0,1,0,1,0,0,1,0
6217,60.20609,5379.896069,0,0,0,1,0,0,0,1,0
6218,46.00587,4187.61619,0,0,0,0,0,1,1,0,0
6219,62.8196,5593.760801,0,1,0,1,0,0,0,0,1
6220,55.17028,4964.396722,0,0,0,1,0,0,1,0,0
6221,51.06149,5144.987347,0,1,1,1,0,0,0,0,1
6222,57.59524,5899.937578,1,0,1,0,1,0,1,0,0
6223,57.87341,5655.25061,0,0,0,1,0,0,0,0,1
6224,60.43351,5976.368221,1,0,1,1,0,0,1,0,0
6225,70.37667,6179.8226,0,0,0,0,0,1,0,0,1
6226,42.94126,4345.808076,1,0,1,0,1,0,1,0,0
6227,67.13541,6684.346075,0,1,1,0,1,0,1,0,0
6228,66.86003,6572.882898,0,0,0,1,0,0,0,0,1
6229,65.33266,6192.141187,0,0,1,0,1,0,0,1,0
6230,53.5771,4751.270751,0,1,0,0,0,1,1,0,0
6231,45.16619,4680.021701,0,0,1,1,0,0,1,0,0
6232,66.81556,5683.351672,0,0,0,0,1,0,0,0,1
6233,63.18349,5651.568466,0,1,1,0,0,1,0,0,1
6234,63.78741,5939.401407,0,1,0,0,1,0,1,0,0
6235,55.20546,5267.957878,1,1,0,1,0,0,1,0,0
6236,65.69406,5933.23425,0,0,0,1,0,0,0,0,1
6237,46.1155,4380.489566,0,1,1,0,1,0,1,0,0
6238,62.50904,5009.242921,0,0,0,0,1,0,1,0,0
6239,55.66379,4909.784465,0,0,0,1,0,0,0,0,1
6240,67.09465,5758.811211,0,0,0,0,0,1,1,0,0
6241,49.35209,4827.605046,0,1,1,0,1,0,1,0,0
6242,63.32675,5955.463381,0,0,1,1,0,0,1,0,0
6243,71.61196,6676.117614,0,0,0,0,1,0,0,0,1
6244,48.82198,4853.390396,0,1,0,0,1,0,0,0,1
6245,66.85047,5791.466648,0,0,1,0,0,1,1,0,0
6246,57.78133,5649.03958,0,1,1,0,1,0,1,0,0
6247,48.16091,4332.356783,0,0,0,0,1,0,1,0,0
6248,61.93975,5534.772119,0,0,0,0,0,1,0,0,1
6249,52.40318,4866.033533,0,1,0,0,0,1,0,0,1
6250,50.47035,5185.798642,0,1,0,1,0,0,0,1,0
6251,64.49909,5645.047981,0,1,0,0,0,1,1,0,0
6252,56.12428,4866.05903,0,0,0,0,0,1,1,0,0
6253,51.98679,4723.305276,0,0,1,1,0,0,0,0,1
6254,51.4203,4399.187338,0,1,1,0,1,0,1,0,0
6255,57.04917,4856.597445,0,0,0,1,0,0,0,0,1
6256,71.44432,6321.838223,0,1,0,0,0,1,0,1,0
6257,66.2885,5616.349749,0,0,0,1,0,0,1,0,0
6258,67.37641,6158.129487,0,0,0,0,1,0,0,0,1
6259,50.62647,4576.841874,0,1,0,0,1,0,0,0,1
6260,69.15975,6189.656421,0,0,0,0,1,0,1,0,0
6261,64.34541,5925.795152,0,1,0,0,0,1,1,0,0
6262,67.93831,6515.886968,0,0,1,1,0,0,1,0,0
